ticker,date,open,high,low,close,volume,vwap,transactions,turnover
01385,2026-03-09,45.8913,45.991,43.4371,45.8713,4098539.0,,,183350278.0
01385,2026-03-10,46.5896,48.0063,46.0908,46.869,3484000.0,,,163675860.0
01385,2026-03-11,47.8865,47.8865,44.0756,44.1155,4789351.0,,,218121270.0
01385,2026-03-12,44.3948,45.2727,40.943,42.4395,8674946.0,,,368435783.0
01385,2026-03-13,42.4395,43.1777,40.923,42.3796,2510292.0,,,106613545.0
01385,2026-03-16,42.2,42.8186,40.0252,42.7986,5331867.0,,,220734040.0
01385,2026-03-17,43.3573,43.7763,41.9406,42.3197,4371220.0,,,187066780.0
01385,2026-03-18,42.8784,48.2856,42.5791,47.8666,12679414.0,,,585452815.0
01385,2026-03-19,47.4675,47.4675,43.5967,43.8361,5000017.0,,,222820436.0
01385,2026-03-20,44.3948,44.7939,41.9406,41.9406,3399413.0,,,146918521.0
01385,2026-03-23,40.4641,41.8409,38.409,39.1672,6260100.0,,,248843265.0
01385,2026-03-24,40.4242,40.5439,38.4689,40.524,3618382.0,,,143814851.0
01385,2026-03-25,40.5639,42.0005,40.2047,41.0827,2829000.0,,,116629420.0
01385,2026-03-26,41.4019,41.4019,38.7881,39.2869,2322080.0,,,92609148.0
01385,2026-03-27,39.2869,40.3444,38.409,39.7458,3491217.0,,,137956452.0
01385,2026-03-30,38.6085,39.8855,37.3515,39.3468,5172000.0,,,201297512.0
01385,2026-03-31,39.8855,40.1848,37.97,38.3292,3664000.0,,,142333365.0
01385,2026-04-01,39.8256,40.105,37.7306,37.99,5247815.0,,,203901425.0
01385,2026-04-02,38.7282,37.7306,34.5382,35.1168,10735000.0,,,379921755.0
01385,2026-04-08,36.3339,39.1073,36.3339,39.0674,8163024.0,,,311296272.0
01385,2026-04-09,38.7282,40.2447,37.7905,39.0674,3927000.0,,,155123990.0
01385,2026-04-10,39.1073,40.6038,39.1073,39.5862,2360725.0,,,94490535.0
01385,2026-04-13,39.5862,39.3268,37.3515,38.0099,6082000.0,,,231927403.0
01385,2026-04-14,38.9477,40.085,38.5088,39.8456,3992948.0,,,158685201.0
01385,2026-04-15,40.5639,41.3021,39.7259,39.7458,3518000.0,,,142741480.0
01385,2026-04-16,40.8632,40.8632,39.5862,40.2447,2610556.0,,,105775988.0
01385,2026-04-17,40.2646,41.5017,39.5264,41.2423,4113000.0,,,168776630.0
01385,2026-04-20,41.3021,44.734,40.923,43.9359,7080700.0,,,307082586.0
01385,2026-04-21,43.9359,45.3725,43.457,44.8138,4786849.0,,,214159276.0
01385,2026-04-22,44.8936,45.1131,43.916,44.7739,2857920.0,,,127381598.0
01385,2026-04-23,44.7939,46.0709,43.8361,44.3749,4191862.0,,,188123208.0
01385,2026-04-24,44.3749,44.8936,41.781,43.457,7399680.0,,,320879913.0
01385,2026-04-27,43.9359,45.153,43.2974,44.6542,3693687.0,,,165131560.0
01385,2026-04-28,45.0533,45.2727,42.3995,42.6988,3940638.0,,,171792994.0
01385,2026-04-29,42.0005,42.7986,41.7212,42.3197,2553278.0,,,107779448.0
01385,2026-04-30,41.8409,41.9007,38.0099,38.7682,16174352.0,,,633044391.0
01385,2026-05-04,40.4043,42.5193,39.1473,41.6613,2575300.0,,,106631966.0
01385,2026-05-05,41.6014,41.6214,40.4043,40.963,1165223.0,,,47789343.0
01385,2026-05-06,41.5615,44.315,40.923,42.3796,12353000.0,,,530737180.0
01385,2026-05-07,43.1977,43.1977,41.5615,42.1601,5960780.0,,,251834865.0
01385,2026-05-08,41.8409,42.3796,40.8033,42.3796,6557107.0,,,272567468.0
01385,2026-05-11,42.9981,45.5321,42.8984,44.6941,7245243.0,,,321564623.0
01385,2026-05-12,45.0134,45.3725,42.639,43.4371,4783658.0,,,209136609.0
01385,2026-05-13,42.6988,43.3972,39.9454,42.0204,7564252.0,,,315230295.0
01385,2026-05-14,42.9981,42.9981,40.105,40.5839,5126178.0,,,210993656.0
01385,2026-05-15,40.105,40.7834,38.0299,38.2494,8918204.0,,,347334089.0
01385,2026-05-18,38.5287,39.7857,37.3515,38.6484,8232425.0,,,319808204.0
01385,2026-05-19,38.6285,38.6484,36.4337,37.6308,9236488.0,,,344797584.0
01385,2026-05-20,37.7306,38.2893,36.6731,37.8503,7079575.0,,,266516769.0
01385,2026-05-21,38.5088,39.3468,35.6356,36.2342,6602033.0,,,245821406.0
01385,2026-05-22,36.2342,37.5111,36.1144,37.5111,6930858.0,,,255593178.0
01385,2026-05-26,38.9078,39.1073,36.4935,36.713,5484196.0,,,204799603.0
01385,2026-05-27,37.2717,39.0874,36.4935,36.8527,10627735.0,,,400744840.0
01385,2026-05-28,36.4137,36.6731,34.6379,35.4161,8816077.0,,,314295233.0
01385,2026-05-29,35.8151,35.875,31.2859,31.4655,9774801.0,,,321439455.0
01385,2026-06-01,31.7647,33.1215,31.1462,32.3833,8889477.0,,,285217429.0
01385,2026-06-02,32.503,32.503,30.7671,31.1462,10054308.0,,,315798841.0
01385,2026-06-03,31.246,31.9044,30.5277,31.0065,8683230.0,,,272875659.0
01385,2026-06-04,30.5277,31.2859,29.7894,30.1286,5451000.0,,,165559462.0
01385,2026-06-05,30.1286,30.1286,28.5324,28.7319,5599000.0,,,163792940.0
01385,2026-06-08,27.3352,27.5747,26.1979,26.7766,8337827.0,,,223591825.0
01385,2026-06-09,27.3352,27.7542,26.3975,27.0559,7310168.0,,,199447550.0
