ticker,date,open,high,low,close,volume,vwap,transactions,turnover
00501,2026-03-09,99.3703,99.3703,93.8774,95.9747,746500.0,,,71281310.0
00501,2026-03-10,98.6712,100.8683,97.0233,100.1692,365500.0,,,36366225.0
00501,2026-03-11,99.2704,101.4675,98.5214,98.5214,248300.0,,,24819680.0
00501,2026-03-12,98.5713,100.0693,95.3755,96.3742,334700.0,,,32504180.0
00501,2026-03-13,96.3742,96.3742,94.177,94.177,431400.0,,,41051020.0
00501,2026-03-16,94.3768,97.4727,92.9786,97.3729,343270.0,,,32873585.0
00501,2026-03-17,99.3203,99.3203,93.8774,93.9773,287900.0,,,27736475.0
00501,2026-03-18,93.9773,96.8236,93.9773,94.9261,259169.0,,,24771626.0
00501,2026-03-19,94.0272,94.8761,90.8813,90.8813,661300.0,,,61070352.0
00501,2026-03-20,92.4293,92.679,89.0337,89.0337,443231.0,,,40061130.0
00501,2026-03-23,88.2348,88.2348,84.0902,84.4397,417000.0,,,35730935.0
00501,2026-03-24,86.8866,86.8866,84.1901,86.4871,298800.0,,,25511325.0
00501,2026-03-25,87.8353,90.6816,86.8366,89.9825,495385.0,,,44329519.0
00501,2026-03-26,89.9825,89.9825,85.3885,86.0377,137300.0,,,11983095.0
00501,2026-03-27,83.8905,88.5344,83.8905,86.4871,144600.0,,,12521450.0
00501,2026-03-30,85.8879,85.8879,83.1414,85.6881,320330.0,,,27109841.0
00501,2026-03-31,85.6881,87.1362,79.8957,79.8957,715700.0,,,58711865.0
00501,2026-04-01,82.5922,82.7919,79.8957,81.3937,553600.0,,,44902380.0
00501,2026-04-02,81.3937,81.3937,76.3503,76.55,1032800.0,,,79960225.0
00501,2026-04-08,78.5974,82.3425,78.5974,81.6933,1613206.0,,,130396550.0
00501,2026-04-09,80.8944,81.8931,78.897,80.1953,591300.0,,,47793977.0
00501,2026-04-10,80.395,85.039,79.8457,80.0954,1442700.0,,,119180375.0
00501,2026-04-13,80.0954,81.3937,77.8983,79.5461,396630.0,,,31733555.0
00501,2026-04-14,80.1953,83.1914,79.2965,80.395,626600.0,,,50898435.0
00501,2026-04-15,80.6946,82.692,78.4975,78.5474,939000.0,,,74586485.0
00501,2026-04-16,78.897,80.8444,77.9982,79.9955,924721.0,,,73934054.0
00501,2026-04-17,81.3438,81.3438,78.098,78.4476,620300.0,,,48930150.0
00501,2026-04-20,79.2965,81.3937,78.4476,81.0442,919100.0,,,73868990.0
00501,2026-04-21,80.0455,83.3412,79.4463,83.3412,893800.0,,,72621610.0
00501,2026-04-22,81.943,85.0889,81.943,84.6395,794846.0,,,66879162.0
00501,2026-04-23,85.4884,86.3373,81.2939,81.6434,555500.0,,,45913255.0
00501,2026-04-24,82.2426,88.7841,81.6434,87.6356,1912400.0,,,165817015.0
00501,2026-04-27,89.7328,98.8709,88.2348,95.725,3722300.0,,,355440277.0
00501,2026-04-28,97.3729,97.3729,91.4306,93.0285,2074644.0,,,194549080.0
00501,2026-04-29,93.1783,93.1783,88.7841,90.5817,1416800.0,,,127712740.0
00501,2026-04-30,84.8892,88.3846,84.8892,85.5882,1563900.0,,,135425362.0
00501,2026-05-04,85.6382,90.6816,85.6382,89.2834,183113.0,,,16343319.0
00501,2026-05-05,89.583,89.583,83.491,84.3898,367300.0,,,31577505.0
00501,2026-05-06,86.8866,92.7789,86.8866,87.8852,1720300.0,,,155132312.0
00501,2026-05-07,89.2834,90.2322,86.9365,89.6829,1171170.0,,,104082718.0
00501,2026-05-08,88.2847,88.834,85.3386,87.4858,799100.0,,,69411760.0
00501,2026-05-11,89.85,93.65,88.65,90.7,1378240.0,,,125864307.0
00501,2026-05-12,92.0,92.5,88.85,91.95,1057000.0,,,96004142.0
00501,2026-05-13,91.95,94.9,88.8,94.8,1029600.0,,,94727885.0
00501,2026-05-14,96.2,97.0,89.7,90.0,1185900.0,,,109304360.0
00501,2026-05-15,90.95,95.9,87.95,91.8,1368600.0,,,126269125.0
00501,2026-05-18,90.0,92.65,87.65,89.25,974000.0,,,87006847.0
00501,2026-05-19,89.95,90.85,84.5,90.0,1201500.0,,,105270210.0
00501,2026-05-20,90.0,90.9,87.15,90.0,568600.0,,,50732147.0
00501,2026-05-21,91.2,101.5,91.2,94.5,2477000.0,,,239801269.0
00501,2026-05-22,95.35,99.45,93.65,97.9,1180314.0,,,114164624.0
00501,2026-05-26,101.6,103.0,94.0,95.55,1238450.0,,,119234122.0
00501,2026-05-27,96.0,98.25,93.45,94.9,885820.0,,,85020668.0
00501,2026-05-28,94.25,95.95,89.8,91.7,814800.0,,,74906813.0
00501,2026-05-29,93.2,93.85,83.6,83.95,1703088.0,,,147309861.0
00501,2026-06-01,84.1,85.5,80.6,81.5,826398.0,,,67716908.0
00501,2026-06-02,82.45,83.25,79.95,82.3,766600.0,,,62855362.0
00501,2026-06-03,83.0,88.9,82.8,85.75,2754200.0,,,237992841.0
00501,2026-06-04,85.0,87.4,82.65,84.4,1316200.0,,,111028285.0
00501,2026-06-05,83.65,84.15,80.05,80.7,1116000.0,,,90580035.0
00501,2026-06-08,78.0,80.35,76.55,78.7,1331803.0,,,103715167.0
00501,2026-06-09,78.9,82.0,77.65,78.15,892575.0,,,71191540.0
00501,2026-06-10,78.15,78.15,73.65,75.9,939773.0,,,70700348.0
00501,2026-06-11,75.9,75.9,72.2,73.6,935600.0,,,68569055.0
00501,2026-06-12,75.0,76.85,72.5,73.2,799400.0,,,59140435.0
00501,2026-06-15,74.95,75.4,73.25,75.15,658300.0,,,49067300.0
00501,2026-06-16,74.3,74.95,71.4,71.55,1229700.0,,,89251960.0
00501,2026-06-17,73.25,73.9,70.35,71.9,923318.0,,,66823885.0
00501,2026-06-18,72.0,72.8,70.5,71.2,732400.0,,,52495525.0
00501,2026-06-22,72.0,72.8,69.5,71.55,921500.0,,,65671575.0
00501,2026-06-23,71.0,72.35,68.55,68.8,962000.0,,,67320205.0
00501,2026-06-24,69.05,74.3,69.0,74.05,1110580.0,,,79978561.0
00501,2026-06-25,75.0,76.4,71.8,72.0,1043800.0,,,76999814.0
00501,2026-06-26,72.1,72.6,69.65,71.3,479540.0,,,33995081.0
00501,2026-06-29,71.3,73.5,70.95,73.1,603800.0,,,43693470.0
00501,2026-06-30,73.2,78.9,73.2,78.35,944300.0,,,72557075.0
00501,2026-07-02,77.6,83.7,74.25,80.0,2053300.0,,,166326605.0
00501,2026-07-03,80.35,82.85,78.5,80.4,966400.0,,,78278925.0
