ticker,date,open,high,low,close,volume,vwap,transactions,turnover
09988,2026-03-09,124.1014,128.2645,124.0023,127.5707,102893047.0,,,13083539474.0
09988,2026-03-10,129.8505,133.0224,128.8593,132.3285,98445281.0,,,13053180189.0
09988,2026-03-11,134.311,134.9057,131.2382,132.0312,61695884.0,,,8269461529.0
09988,2026-03-12,129.454,132.3285,128.4628,130.4452,57889342.0,,,7595848286.0
09988,2026-03-13,130.1479,133.4189,129.2557,131.3373,51862084.0,,,6898531818.0
09988,2026-03-16,131.7338,133.9145,129.6522,132.8242,50025123.0,,,6678437801.0
09988,2026-03-17,134.0136,137.2847,133.4189,133.4189,76247583.0,,,10410748974.0
09988,2026-03-18,133.2206,138.9698,131.9321,136.4917,108384226.0,,,14850301303.0
09988,2026-03-19,131.5356,133.0224,130.0487,130.8417,112049539.0,,,14846319222.0
09988,2026-03-20,122.4163,125.6873,121.3259,122.6145,206068855.0,,,25680463346.0
09988,2026-03-23,119.74,120.533,116.6672,118.6496,136352855.0,,,16319053679.0
09988,2026-03-24,120.9295,122.9119,118.7488,122.1189,86973171.0,,,10604404820.0
09988,2026-03-25,124.1014,130.247,122.3172,127.7689,148277825.0,,,18912791030.0
09988,2026-03-26,126.8768,126.8768,121.5242,121.9207,87500096.0,,,10891175248.0
09988,2026-03-27,121.9207,123.011,120.3347,121.5242,53442572.0,,,6564444594.0
09988,2026-03-30,117.1628,120.3347,116.8654,119.4426,80519074.0,,,9640039986.0
09988,2026-03-31,119.74,121.0286,116.7663,117.9558,72026359.0,,,8583525817.0
09988,2026-04-01,122.2181,122.9119,120.4338,121.6233,67832865.0,,,8329040909.0
09988,2026-04-02,119.9382,119.9382,116.4689,117.4602,95121535.0,,,11273432323.0
09988,2026-04-08,120.8303,126.7777,120.2356,125.39,181819816.0,,,22722795317.0
09988,2026-04-09,122.0198,122.9119,120.9295,121.8216,82451818.0,,,10139617697.0
09988,2026-04-10,124.0023,126.3812,123.9031,124.3987,78382509.0,,,9887959095.0
09988,2026-04-13,123.4075,123.4075,121.4251,122.1189,51100996.0,,,6291794741.0
09988,2026-04-14,124.3987,125.6873,122.1189,123.4075,52390198.0,,,6550932873.0
09988,2026-04-15,128.3636,129.8505,127.2733,127.4716,95222677.0,,,12319289108.0
09988,2026-04-16,130.5443,134.9057,130.0487,134.6084,127392595.0,,,17104219068.0
09988,2026-04-17,133.8154,135.9961,133.4189,135.2031,83379143.0,,,11353024551.0
09988,2026-04-20,134.5092,137.1855,133.518,135.7978,71204282.0,,,9746287442.0
09988,2026-04-21,136.9873,136.9873,133.7163,135.104,44920044.0,,,6115422609.0
09988,2026-04-22,132.1303,132.2294,129.454,130.3461,69494718.0,,,9148238696.0
09988,2026-04-23,131.4364,131.5356,128.3636,129.2557,54768842.0,,,7161788152.0
09988,2026-04-24,126.9759,131.6347,125.5882,130.6435,63648525.0,,,8283631636.0
09988,2026-04-27,130.6435,132.725,128.9584,129.0575,51858735.0,,,6820012508.0
09988,2026-04-28,127.6698,129.454,124.8944,125.39,72924924.0,,,9306248433.0
09988,2026-04-29,127.6698,129.454,127.0751,129.454,59643280.0,,,7735762914.0
09988,2026-04-30,127.0751,127.3724,124.8944,124.8944,88190461.0,,,11183416857.0
09988,2026-05-04,127.6698,133.0224,127.5707,130.5443,67792478.0,,,8957290415.0
09988,2026-05-05,130.0487,131.5356,128.7601,130.0487,25517465.0,,,3347356379.0
09988,2026-05-06,131.2382,136.0952,129.7514,133.0224,115976497.0,,,15604618769.0
09988,2026-05-07,138.2759,139.6636,137.2847,139.6636,116084635.0,,,16253115343.0
09988,2026-05-08,137.6812,138.5733,136.9873,137.7803,59348966.0,,,8242013574.0
09988,2026-05-11,135.5996,136.3926,132.1303,132.725,98275069.0,,,13225583140.0
09988,2026-05-12,132.3285,134.8066,131.9321,132.1303,57483637.0,,,7718103629.0
09988,2026-05-13,130.8417,133.0224,129.1566,131.6347,89332520.0,,,11780427346.0
09988,2026-05-14,141.8443,142.7364,136.1943,136.6899,171292701.0,,,24092298077.0
09988,2026-05-15,136.7891,136.7891,129.9496,131.1391,90144879.0,,,12041180806.0
09988,2026-05-18,129.2557,133.7163,127.4715,130.5443,94625028.0,,,12384199321.0
09988,2026-05-19,129.3549,134.1128,129.3549,132.1303,75905647.0,,,10147522603.0
09988,2026-05-20,131.7338,134.311,129.8505,130.7426,64904996.0,,,8615357094.0
09988,2026-05-21,131.4364,131.4364,124.3987,124.8944,124833824.0,,,15933605430.0
09988,2026-05-22,127.0751,127.4715,124.8944,125.8856,67105437.0,,,8539784522.0
09988,2026-05-26,126.0838,128.1654,123.2093,126.4803,81943801.0,,,10417642518.0
09988,2026-05-27,126.5794,126.7777,122.5154,123.2093,73913384.0,,,9225920936.0
09988,2026-05-28,122.6145,122.8128,118.947,120.7312,113734767.0,,,13820600269.0
09988,2026-05-29,122.1189,123.2093,119.5417,119.8391,106781469.0,,,12992250705.0
09988,2026-06-01,120.2356,123.1102,120.1365,121.7224,64910941.0,,,7989481867.0
09988,2026-06-02,123.011,130.0487,122.3172,129.7514,126607691.0,,,16323985377.0
09988,2026-06-03,128.8593,129.1566,125.39,125.4891,90810223.0,,,11582210653.0
