ticker,date,open,high,low,close,volume,vwap,transactions,turnover
02658,2026-03-09,47.5,47.5,46.5,46.74,68050.0,,,3187309.0
02658,2026-03-10,48.44,48.44,47.2,47.44,25150.0,,,1202494.0
02658,2026-03-11,47.44,50.25,47.44,48.5,91650.0,,,4507770.0
02658,2026-03-12,48.4,49.5,46.68,47.6,69650.0,,,3304860.0
02658,2026-03-13,47.2,48.6,46.3,46.32,69600.0,,,3261866.0
02658,2026-03-16,46.32,47.38,45.62,46.5,48350.0,,,2234713.0
02658,2026-03-17,47.06,49.0,46.1,48.42,106400.0,,,5061864.0
02658,2026-03-18,48.0,48.0,46.1,47.8,60950.0,,,2848128.0
02658,2026-03-19,47.98,47.98,45.98,46.2,46800.0,,,2189997.0
02658,2026-03-20,46.2,46.2,45.4,45.52,75200.0,,,3440076.0
02658,2026-03-23,45.52,45.52,43.72,44.1,63100.0,,,2803678.0
02658,2026-03-24,44.0,44.66,43.82,43.92,57450.0,,,2546625.0
02658,2026-03-25,43.8,45.1,43.8,44.5,89850.0,,,4020019.0
02658,2026-03-26,44.6,44.88,41.02,41.7,181000.0,,,7646953.0
02658,2026-03-27,41.7,43.98,38.9,42.84,117650.0,,,4879359.0
02658,2026-03-30,41.04,49.0,39.88,43.32,615000.0,,,25606632.0
02658,2026-03-31,43.32,43.32,41.5,43.2,96500.0,,,4102918.0
02658,2026-04-01,43.2,44.5,42.58,43.48,70600.0,,,3089376.0
02658,2026-04-02,44.6,44.6,41.6,43.6,131700.0,,,5664248.0
02658,2026-04-08,43.5,44.1,43.04,43.22,145250.0,,,6356452.0
02658,2026-04-09,43.22,43.5,41.8,42.76,169550.0,,,7279870.0
02658,2026-04-10,42.6,43.18,41.5,42.98,55950.0,,,2356768.0
02658,2026-04-13,42.98,42.98,41.0,42.38,22050.0,,,934098.0
02658,2026-04-14,42.38,42.38,41.76,41.98,24000.0,,,1011601.0
02658,2026-04-15,41.98,43.14,41.98,42.22,29000.0,,,1226371.0
02658,2026-04-16,43.1,45.88,42.78,44.4,905800.0,,,40253840.0
02658,2026-04-17,44.4,48.46,43.8,48.02,350250.0,,,16613822.0
02658,2026-04-20,48.1,51.0,47.28,47.78,277450.0,,,13667102.0
02658,2026-04-21,47.8,48.44,46.3,47.0,380800.0,,,17932616.0
02658,2026-04-22,47.0,47.4,45.5,46.82,55750.0,,,2595460.0
02658,2026-04-23,46.82,46.82,44.6,44.9,82150.0,,,3746079.0
02658,2026-04-24,44.64,46.0,44.08,45.58,39250.0,,,1776725.0
02658,2026-04-27,45.6,48.6,45.46,46.66,123450.0,,,5780560.0
02658,2026-04-28,46.66,46.68,44.9,45.16,97500.0,,,4494467.0
02658,2026-04-29,45.14,45.16,43.8,44.04,109150.0,,,4823903.0
02658,2026-04-30,43.64,44.72,43.5,44.38,119350.0,,,5230992.0
02658,2026-05-04,44.38,45.86,44.38,45.16,40100.0,,,1822527.0
02658,2026-05-05,45.0,45.16,43.5,43.72,20700.0,,,907172.0
02658,2026-05-06,43.72,44.54,43.08,43.2,107250.0,,,4668098.0
02658,2026-05-07,43.2,45.36,43.2,44.56,78500.0,,,3498443.0
02658,2026-05-08,44.56,44.56,42.8,43.5,44000.0,,,1913035.0
02658,2026-05-11,44.5,48.3,43.92,45.6,335650.0,,,15607828.0
02658,2026-05-12,46.02,47.48,44.9,44.9,224450.0,,,10223498.0
02658,2026-05-13,44.9,47.7,42.3,46.98,254850.0,,,11441722.0
02658,2026-05-14,47.04,50.3,46.04,46.2,803700.0,,,38994596.0
02658,2026-05-15,46.5,57.0,46.36,56.65,2859700.0,,,150058222.0
02658,2026-05-18,56.65,57.8,52.8,53.55,803100.0,,,44062683.0
02658,2026-05-19,56.0,56.0,51.05,55.5,321950.0,,,17342601.0
02658,2026-05-20,54.0,54.0,51.6,52.2,246400.0,,,12959992.0
02658,2026-05-21,52.5,52.55,46.32,47.94,279450.0,,,13777171.0
02658,2026-05-22,48.02,56.3,48.02,55.0,711000.0,,,38423706.0
02658,2026-05-26,55.0,57.9,51.9,54.6,528105.0,,,29258950.0
02658,2026-05-27,55.55,62.65,55.55,62.35,1558250.0,,,94092551.0
02658,2026-05-28,62.8,63.5,58.7,59.2,538950.0,,,32650060.0
02658,2026-05-29,59.2,59.85,52.0,52.2,633600.0,,,34916941.0
02658,2026-06-01,53.0,55.0,50.25,50.5,294200.0,,,15300805.0
02658,2026-06-02,50.5,52.4,49.0,51.8,340700.0,,,17184338.0
02658,2026-06-03,53.0,53.6,51.2,52.35,187100.0,,,9793322.0
02658,2026-06-04,51.2,52.6,50.5,50.6,129350.0,,,6655002.0
02658,2026-06-05,50.6,50.75,47.16,47.18,295900.0,,,14431774.0
02658,2026-06-08,47.0,48.64,43.72,47.08,159450.0,,,7524238.0
02658,2026-06-09,47.08,49.54,46.14,46.88,141250.0,,,6769137.0
02658,2026-06-10,46.48,46.84,44.76,45.26,103150.0,,,4675020.0
02658,2026-06-11,45.2,47.1,43.72,44.74,153200.0,,,6833181.0
02658,2026-06-12,45.98,48.28,45.0,45.0,57700.0,,,2660672.0
02658,2026-06-15,47.0,49.84,45.98,49.5,228500.0,,,11139228.0
02658,2026-06-16,50.75,52.0,48.38,50.15,172650.0,,,8755563.0
02658,2026-06-17,50.15,51.5,49.04,51.25,81600.0,,,4148041.0
02658,2026-06-18,49.72,51.65,49.0,49.0,103050.0,,,5164830.0
02658,2026-06-22,49.0,52.15,48.4,51.2,297250.0,,,14935196.0
02658,2026-06-23,51.2,51.2,45.12,48.6,87900.0,,,4190489.0
02658,2026-06-24,48.6,48.6,46.74,47.0,44000.0,,,2075262.0
02658,2026-06-25,47.0,47.04,44.68,45.12,138700.0,,,6312655.0
02658,2026-06-26,45.5,46.72,44.52,45.68,49850.0,,,2257820.0
02658,2026-06-29,45.66,49.0,44.5,48.4,172100.0,,,8061456.0
02658,2026-06-30,48.5,50.0,46.6,49.06,48550.0,,,2382060.0
02658,2026-07-02,49.06,48.94,45.7,46.32,55400.0,,,2589282.0
02658,2026-07-03,46.32,52.25,45.66,49.9,102850.0,,,5082535.0
