ticker,date,open,high,low,close,volume,vwap,transactions
MSFT,2024-06-17,442.585,450.94,440.72,448.37,20790030.0,446.7889,438278
MSFT,2024-06-18,449.705,450.14,444.89,446.34,17112504.0,446.7172,381009
MSFT,2024-06-20,446.3,446.53,441.27,445.7,19877378.0,444.5529,444422
MSFT,2024-06-21,447.38,450.58,446.51,449.78,34486172.0,448.872,384957
MSFT,2024-06-24,449.8,452.75,446.41,447.67,15913719.0,448.711,391482
MSFT,2024-06-25,448.25,451.42,446.75,450.95,16747529.0,449.9838,312623
MSFT,2024-06-26,449.0,453.6,448.19,452.16,16507030.0,451.8189,327608
MSFT,2024-06-27,452.175,456.17,451.77,452.85,14806324.0,453.5715,327938
MSFT,2024-06-28,453.07,455.38,446.41,446.95,28362271.0,449.6845,399860
MSFT,2024-07-01,448.66,457.37,445.66,456.73,17662818.0,453.2717,414466
MSFT,2024-07-02,453.2,459.59,453.113,459.28,13979779.0,457.5916,352739
MSFT,2024-07-03,458.19,461.02,457.88,460.77,9932830.0,459.7752,297118
MSFT,2024-07-05,459.61,468.35,458.965,467.56,16000290.0,466.1665,410920
MSFT,2024-07-08,466.55,467.7,464.46,466.24,12962321.0,465.8994,394953
MSFT,2024-07-09,467.0,467.33,458.0,459.54,17228507.0,461.2484,457064
MSFT,2024-07-10,461.22,466.46,458.855,466.25,18196100.0,463.8625,399314
MSFT,2024-07-11,462.98,464.78,451.55,454.7,23111175.0,455.7877,567255
MSFT,2024-07-12,454.325,456.36,450.645,453.55,16324274.0,453.8281,438221
MSFT,2024-07-15,453.3,457.26,451.43,453.96,14429447.0,453.9164,410307
MSFT,2024-07-16,454.22,454.3,446.66,449.52,17175679.0,449.2642,462050
MSFT,2024-07-17,442.59,444.85,439.18,443.52,21754021.0,442.4715,541859
MSFT,2024-07-18,444.34,444.65,434.4,440.37,20794822.0,438.7823,512514
MSFT,2024-07-19,433.1,441.14,432.0,437.11,20940417.0,436.7179,483493
MSFT,2024-07-22,441.79,444.6,438.9125,442.94,15808755.0,442.5844,405669
MSFT,2024-07-23,443.895,448.39,443.1,444.85,13107050.0,445.2049,316402
MSFT,2024-07-24,440.45,441.48,427.585,428.9,26805800.0,431.0394,550695
MSFT,2024-07-25,428.8,429.8,417.51,418.4,29943795.0,422.0261,618079
MSFT,2024-07-26,418.2,428.915,417.27,425.27,23583839.0,424.2656,437364
MSFT,2024-07-29,431.58,432.15,424.7042,426.73,15125836.0,427.3855,372627
MSFT,2024-07-30,427.72,429.05,417.36,422.92,32687578.0,416.1541,673248
