ticker,date,open,high,low,close,volume,vwap,transactions
PYPL,2024-06-17,60.37,60.64,59.4805,60.13,13558487.0,60.0216,132458
PYPL,2024-06-18,59.92,60.11,59.03,59.12,13500311.0,59.3563,121352
PYPL,2024-06-20,59.25,60.0,58.79,59.8,12928493.0,59.4977,120302
PYPL,2024-06-21,59.92,60.76,59.67,60.61,18888289.0,60.3703,99394
PYPL,2024-06-24,60.0,60.56,59.46,59.49,10464729.0,59.895,97737
PYPL,2024-06-25,59.57,59.57,58.97,59.33,9359170.0,59.3163,89840
PYPL,2024-06-26,59.74,59.75,58.03,58.26,12599367.0,58.4334,118635
PYPL,2024-06-27,58.48,58.49,57.21,58.37,11648923.0,58.1549,119537
PYPL,2024-06-28,58.32,58.76,57.9,58.03,28102011.0,58.074,111924
PYPL,2024-07-01,58.36,58.365,57.03,57.81,12237467.0,57.6453,121606
PYPL,2024-07-02,58.78,59.27,58.32,58.97,13231566.0,58.798,113398
PYPL,2024-07-03,59.03,60.01,58.895,59.64,6908317.0,59.4698,72092
PYPL,2024-07-05,59.38,60.16,58.83,59.76,12243845.0,59.7674,86410
PYPL,2024-07-08,59.72,60.0299,58.63,59.09,10320364.0,59.0902,108574
PYPL,2024-07-09,58.9,59.7,58.42,59.0,8477370.0,59.0604,79521
PYPL,2024-07-10,59.09,59.31,58.2,58.9,7697110.0,58.7422,86729
PYPL,2024-07-11,59.55,60.93,59.43,59.99,13081969.0,59.9241,117084
PYPL,2024-07-12,60.39,60.52,59.78,60.27,8166185.0,60.2092,89711
PYPL,2024-07-15,60.25,61.02,59.82,60.47,9442989.0,60.5413,88857
PYPL,2024-07-16,60.8,62.02,60.68,61.81,9198845.0,61.6365,98238
PYPL,2024-07-17,61.11,61.84,60.655,61.24,8322110.0,61.1811,96120
PYPL,2024-07-18,60.55,61.33,59.94,60.0,9102024.0,60.5521,103321
PYPL,2024-07-19,59.81,59.83,58.75,59.33,9352934.0,59.3171,90880
PYPL,2024-07-22,59.9,60.79,59.52,60.77,7489501.0,60.3949,86973
PYPL,2024-07-23,60.72,60.95,59.69,59.71,7572010.0,60.238,84478
PYPL,2024-07-24,59.55,59.66,57.98,58.07,11801729.0,58.5806,122075
PYPL,2024-07-25,58.16,58.65,57.2,57.22,12515747.0,57.9384,131850
PYPL,2024-07-26,57.6,58.31,56.97,58.29,11323434.0,57.9762,109614
PYPL,2024-07-29,58.5,59.1,58.07,58.94,12346842.0,58.6987,131883
PYPL,2024-07-30,62.775,65.06,62.43,64.0,44232794.0,63.6117,372819
PYPL,2024-07-31,65.0,66.99,64.17,65.78,25825919.0,66.0026,221051
PYPL,2024-08-01,65.78,67.3,65.02,65.31,19086364.0,65.9083,172591
PYPL,2024-08-02,64.0,64.04,60.89,61.98,23117055.0,62.0893,203627
PYPL,2024-08-05,60.7,61.055,58.65,60.46,17445401.0,60.2066,173039
PYPL,2024-08-06,60.6,63.58,60.3,62.75,14358874.0,62.7062,148872
PYPL,2024-08-07,63.345,65.01,62.64,62.74,13464354.0,63.7205,142420
PYPL,2024-08-08,63.55,64.675,63.1,64.28,9761208.0,64.1308,107488
PYPL,2024-08-09,64.8,65.5,64.47,64.72,8605324.0,64.8813,91263
PYPL,2024-08-12,64.95,65.13,63.285,63.46,7519467.0,64.0542,91617
PYPL,2024-08-13,64.0,65.64,63.72,65.11,8638603.0,65.0906,100056
PYPL,2024-08-14,65.06,66.39,64.66,66.14,8944776.0,65.8147,102114
PYPL,2024-08-15,67.16,68.12,67.05,67.94,12968279.0,67.7508,133223
PYPL,2024-08-16,67.37,68.55,67.37,67.96,9526778.0,67.9661,100416
PYPL,2024-08-19,68.22,69.46,68.17,69.43,9578068.0,69.0873,100704
PYPL,2024-08-20,70.0,72.56,69.43,71.89,23545969.0,71.5571,230585
PYPL,2024-08-21,72.065,72.77,70.87,71.46,10455485.0,71.5512,119875
PYPL,2024-08-22,71.74,73.25,70.92,71.52,11811123.0,72.0195,126677
PYPL,2024-08-23,72.0,72.0699,70.84,71.7,8222231.0,71.6022,101070
PYPL,2024-08-26,72.07,73.03,71.67,72.04,9062957.0,72.3066,104315
PYPL,2024-08-27,71.75,72.35,71.3,71.59,9396932.0,71.7313,83211
PYPL,2024-08-28,71.27,71.5899,70.025,70.43,9277660.0,70.5522,94840
PYPL,2024-08-29,71.4,73.93,71.25,73.16,13181591.0,73.0718,127615
PYPL,2024-08-30,73.51,73.69,71.76,72.43,9634963.0,72.4544,99035
PYPL,2024-09-03,71.755,72.9484,71.4,72.0,8571345.0,72.2503,110379
PYPL,2024-09-04,71.605,73.24,71.59,72.61,8368990.0,72.466,98475
PYPL,2024-09-05,73.66,74.4,71.015,72.03,11473844.0,72.1431,139650
PYPL,2024-09-06,71.94,72.05,68.55,68.89,12315821.0,69.4226,150664
PYPL,2024-09-09,70.392,70.65,68.25,69.35,11869340.0,69.5922,139878
PYPL,2024-09-10,69.34,69.74,67.15,68.85,12317452.0,68.1931,134542
PYPL,2024-09-11,69.16,69.7,67.76,69.35,12344870.0,69.0225,102000
PYPL,2024-09-12,69.14,70.38,69.04,70.36,8376713.0,70.092,93471
PYPL,2024-09-13,70.04,70.6202,69.8601,70.1,7572594.0,70.2005,88305
PYPL,2024-09-16,70.46,71.24,70.0699,71.07,6494997.0,70.8656,78629
PYPL,2024-09-17,71.93,72.17,71.12,71.77,6187212.0,71.6801,81139
PYPL,2024-09-18,71.45,73.87,71.36,73.12,13498163.0,72.8121,155473
PYPL,2024-09-19,75.0,78.245,74.81,77.57,21662377.0,76.9924,223352
PYPL,2024-09-20,77.31,77.57,75.462,76.76,27274648.0,76.6428,174768
PYPL,2024-09-23,77.53,78.8,77.35,77.67,12839810.0,78.101,146897
PYPL,2024-09-24,77.88,78.83,77.67,78.34,14724836.0,78.2981,147449
PYPL,2024-09-25,78.23,79.26,77.34,77.36,13822395.0,77.8173,111948
PYPL,2024-09-26,78.945,80.43,78.47,80.08,13316657.0,79.681,156152
PYPL,2024-09-27,80.4,80.6299,77.73,77.88,11575282.0,78.6208,146738
PYPL,2024-09-30,77.87,78.5952,77.24,78.03,6853835.0,77.9659,90627
PYPL,2024-10-01,78.21,79.01,76.39,77.47,10608717.0,77.3888,119523
PYPL,2024-10-02,77.47,77.77,76.18,77.44,8073322.0,76.979,97631
PYPL,2024-10-03,76.53,77.4,76.04,77.31,9121261.0,76.8967,99642
PYPL,2024-10-04,78.16,79.53,77.985,79.36,10083594.0,79.084,116445
PYPL,2024-10-07,79.29,80.49,78.615,80.26,9206569.0,80.0068,107338
PYPL,2024-10-08,79.99,81.3999,79.575,81.16,8618496.0,80.939,99858
PYPL,2024-10-09,80.88,82.0,80.85,81.65,6925969.0,81.5529,100076
PYPL,2024-10-10,79.94,80.075,78.53,78.98,11326106.0,79.1802,133636
PYPL,2024-10-11,79.54,80.7263,79.16,80.51,7744777.0,80.2393,90322
PYPL,2024-10-14,80.34,80.98,79.82,80.67,5865449.0,80.6532,82001
PYPL,2024-10-15,80.15,81.06,78.65,79.55,7291606.0,79.5452,108046
PYPL,2024-10-16,79.81,80.85,79.45,80.82,5434792.0,80.279,75373
PYPL,2024-10-17,80.75,80.9,79.225,79.82,8653971.0,79.9271,98176
PYPL,2024-10-18,79.5,80.97,78.94,80.94,8844338.0,80.4555,85884
PYPL,2024-10-21,80.315,81.36,80.04,80.56,7450264.0,80.6415,79398
PYPL,2024-10-22,80.05,81.42,80.04,80.91,7571253.0,80.9278,82965
PYPL,2024-10-23,81.24,82.24,80.09,80.83,7632139.0,80.8844,92572
PYPL,2024-10-24,81.235,82.48,80.92,81.39,7398779.0,81.5615,103523
PYPL,2024-10-25,82.01,82.8,81.4,81.7,7201013.0,81.8717,94496
PYPL,2024-10-28,82.03,83.7,81.88,83.59,15243510.0,83.3582,173798
PYPL,2024-10-29,78.04,81.25,76.81,80.28,35206386.0,79.6294,324770
PYPL,2024-10-30,79.03,79.71,77.99,78.22,14910497.0,78.7187,181841
PYPL,2024-10-31,78.49,79.82,78.3,79.3,13919255.0,79.2879,144396
PYPL,2024-11-01,77.865,78.3089,76.46,77.25,16473606.0,77.2593,149627
PYPL,2024-11-04,77.26,78.44,77.0,78.13,10257036.0,77.8009,113173
PYPL,2024-11-05,77.738,79.41,77.738,79.25,6573919.0,78.9729,91394
PYPL,2024-11-06,81.345,81.69,79.995,81.41,11546541.0,80.9834,140429
PYPL,2024-11-07,81.695,82.74,81.13,81.35,7994293.0,81.7358,114032
PYPL,2024-11-08,81.46,83.07,81.35,83.01,8144180.0,82.5906,104272
PYPL,2024-11-11,84.07,87.47,83.38,86.94,15459383.0,86.3098,173880
PYPL,2024-11-12,86.88,87.92,85.6746,86.4,10036908.0,86.4767,137794
PYPL,2024-11-13,86.8,87.9,86.08,87.31,9256571.0,87.2706,116507
PYPL,2024-11-14,87.06,87.4725,85.475,85.79,8468252.0,86.2438,112310
PYPL,2024-11-15,85.35,86.2,85.1014,85.83,8083167.0,85.716,102595
PYPL,2024-11-18,86.055,86.84,84.575,84.67,10152571.0,85.3115,109664
PYPL,2024-11-19,82.99,84.235,82.5,84.09,12442731.0,83.6787,119002
PYPL,2024-11-20,84.51,85.6,84.24,84.74,6076348.0,84.6478,87268
PYPL,2024-11-21,85.16,85.49,84.21,84.82,7250051.0,84.9389,107263
PYPL,2024-11-22,84.68,86.8,84.57,86.77,6785992.0,86.369,95309
PYPL,2024-11-25,87.99,88.74,86.97,87.77,12998272.0,87.774,122274
PYPL,2024-11-26,87.4,88.18,86.9,86.94,5610415.0,87.2767,83983
PYPL,2024-11-27,87.55,87.66,86.27,86.57,5477894.0,86.6961,71596
PYPL,2024-11-29,86.39,87.08,85.82,86.77,4469740.0,86.572,60643
PYPL,2024-12-02,86.55,87.47,85.84,86.53,7273536.0,86.5262,92798
PYPL,2024-12-03,86.4,86.4,84.615,85.14,8189778.0,85.3727,99840
PYPL,2024-12-04,85.68,90.14,85.24,89.33,15535961.0,87.9691,170524
