ticker,date,open,high,low,close,volume,vwap,transactions
JPM,2024-06-17,193.48,195.58,192.64,194.98,8725445.0,194.7679,110380
JPM,2024-06-18,194.6,197.96,194.13,197.0,9022971.0,196.7576,113411
JPM,2024-06-20,196.39,199.45,196.11,198.67,8731062.0,198.0006,123125
JPM,2024-06-21,196.71,197.17,194.22,196.3,20972495.0,196.0449,142243
JPM,2024-06-24,197.81,199.23,197.1,198.88,9785929.0,198.595,135206
JPM,2024-06-25,198.09,200.07,197.74,198.07,6915909.0,198.5668,103801
JPM,2024-06-26,197.45,197.94,196.275,197.43,7758582.0,197.2377,108447
JPM,2024-06-27,197.44,199.86,196.9,199.17,7913453.0,198.9739,103020
JPM,2024-06-28,200.01,202.6,199.3018,202.26,15307616.0,201.8968,140452
JPM,2024-07-01,202.84,207.09,202.66,205.45,10205836.0,205.6827,145743
JPM,2024-07-02,205.29,208.86,204.77,208.83,7802936.0,207.3718,118220
JPM,2024-07-03,209.55,210.38,207.65,208.69,5560925.0,208.4944,87016
JPM,2024-07-05,206.99,207.37,204.52,204.79,8093096.0,205.1823,123303
JPM,2024-07-08,205.04,206.9,203.97,205.17,8706967.0,205.1752,129434
JPM,2024-07-09,205.63,209.76,205.45,207.63,9060258.0,207.8297,128325
JPM,2024-07-10,206.14,207.97,205.58,207.8,8328493.0,207.3277,117496
JPM,2024-07-11,206.21,208.1,205.38,207.45,10666937.0,207.2113,158453
JPM,2024-07-12,204.0,207.45,202.1,204.94,15443441.0,204.771,208169
JPM,2024-07-15,207.19,211.61,206.72,210.05,10719670.0,209.5874,155210
JPM,2024-07-16,210.0,213.74,208.08,213.62,11557018.0,211.9453,158147
JPM,2024-07-17,213.8,217.56,213.27,216.87,11572470.0,216.0078,174288
JPM,2024-07-18,215.63,216.635,209.235,209.98,12415125.0,211.5633,171027
JPM,2024-07-19,211.2,212.35,208.92,209.78,8095898.0,210.4262,123151
JPM,2024-07-22,210.46,212.17,209.71,210.28,7663223.0,210.5848,109793
JPM,2024-07-23,211.02,211.475,209.3527,210.33,5557262.0,210.5173,89176
JPM,2024-07-24,209.55,212.03,208.07,208.59,7118957.0,209.5803,112090
JPM,2024-07-25,208.65,210.19,208.05,208.67,6403774.0,208.9921,113598
JPM,2024-07-26,209.24,213.16,208.62,212.24,8027787.0,212.1108,123402
JPM,2024-07-29,212.65,213.61,210.545,210.85,6533636.0,211.1801,112188
JPM,2024-07-30,213.23,215.79,212.96,215.19,8850705.0,214.6681,132766
JPM,2024-07-31,214.78,216.39,212.67,212.8,9071637.0,214.1037,129910
JPM,2024-08-01,213.2,213.83,206.38,207.96,10918644.0,208.6252,155334
JPM,2024-08-02,203.88,204.67,196.89,199.14,18041676.0,199.4214,249129
JPM,2024-08-05,194.05,196.1699,190.9,194.9,13926997.0,194.3469,216983
JPM,2024-08-06,195.4,202.6,194.0,200.34,10605780.0,199.8409,157931
JPM,2024-08-07,203.51,205.75,200.2,200.4,9204434.0,202.169,130380
JPM,2024-08-08,202.47,204.91,201.79,204.06,7761199.0,203.9061,117331
JPM,2024-08-09,203.47,206.47,202.9,205.8,5540240.0,205.5772,103649
JPM,2024-08-12,206.41,207.14,203.66,206.19,6935954.0,206.0097,96709
JPM,2024-08-13,207.73,208.09,205.4,207.94,6387942.0,207.1535,102068
JPM,2024-08-14,207.74,210.755,207.12,210.24,6999809.0,209.6106,97839
JPM,2024-08-15,213.0,213.89,211.1,211.55,7001005.0,211.7352,107593
JPM,2024-08-16,211.69,214.09,211.585,213.97,7931234.0,213.4835,95963
JPM,2024-08-19,214.0,215.53,213.82,215.45,6090818.0,215.0978,88237
JPM,2024-08-20,215.0,216.0,213.68,214.52,5640223.0,214.6593,93946
JPM,2024-08-21,214.43,215.0,212.84,214.6,5202472.0,214.155,86796
JPM,2024-08-22,214.58,216.8,214.335,216.63,5247098.0,216.0141,92352
JPM,2024-08-23,217.6,219.19,216.5,218.31,7213981.0,218.0396,107533
JPM,2024-08-26,219.01,219.68,218.05,219.17,5105245.0,218.8983,85096
JPM,2024-08-27,219.51,220.42,219.19,220.18,5185221.0,219.9808,90195
JPM,2024-08-28,219.25,222.21,219.19,221.29,6506402.0,220.9148,105745
JPM,2024-08-29,222.15,222.98,218.94,222.21,6416149.0,221.8812,101732
JPM,2024-08-30,222.5,225.48,221.93,224.8,8574128.0,224.0012,105960
JPM,2024-09-03,222.3,224.1,219.24,220.3,8956089.0,221.1574,151659
JPM,2024-09-04,221.04,222.07,217.21,219.33,7389474.0,219.6354,126238
JPM,2024-09-05,220.15,220.8,216.03,217.63,8067874.0,217.9351,129524
JPM,2024-09-06,217.6,218.74,211.09,212.46,7776998.0,213.7228,137136
JPM,2024-09-09,215.19,218.15,214.175,216.81,8935074.0,216.7161,127216
JPM,2024-09-10,218.6,218.64,200.61,205.56,28406903.0,205.219,364840
JPM,2024-09-11,205.25,207.7,201.831,207.23,13658743.0,205.3172,196183
JPM,2024-09-12,207.65,208.78,204.89,206.6,9055756.0,206.468,135248
JPM,2024-09-13,206.86,207.8482,203.02,204.32,10226694.0,204.8985,162247
JPM,2024-09-16,205.83,208.21,205.59,207.86,8634936.0,207.3247,122760
JPM,2024-09-17,207.73,209.93,207.66,209.25,7573345.0,208.8661,121870
JPM,2024-09-18,209.01,211.3361,206.7,207.53,8259876.0,208.1319,146212
JPM,2024-09-19,209.78,211.91,207.34,210.48,11635168.0,210.3158,161513
JPM,2024-09-20,209.93,211.415,209.5,211.09,20884974.0,210.8018,123058
JPM,2024-09-23,211.0,211.8,209.99,211.44,7223491.0,211.19,98324
JPM,2024-09-24,211.15,212.95,210.37,211.59,7323239.0,211.5332,94257
JPM,2024-09-25,211.68,212.24,208.61,210.19,8976520.0,210.0154,108489
JPM,2024-09-26,211.13,211.7,209.01,209.78,7807480.0,210.1111,117271
JPM,2024-09-27,210.65,212.44,209.33,210.5,7032450.0,210.6863,96822
JPM,2024-09-30,206.31,210.96,205.26,210.86,8668314.0,209.6019,122207
JPM,2024-10-01,208.9,209.09,206.19,207.04,8540064.0,207.4313,135878
JPM,2024-10-02,207.08,208.95,205.69,207.29,5810931.0,207.4325,103661
JPM,2024-10-03,206.17,206.49,204.34,205.23,7251325.0,205.2004,118393
