ticker,date,open,high,low,close,volume,vwap,transactions,turnover
688777,2026-05-06,79.72,84.9,79.24,81.94,,,,
688777,2026-05-07,81.95,82.72,80.22,82.3,,,,
688777,2026-05-08,82.72,84.77,80.84,81.16,,,,
688777,2026-05-11,81.08,84.3,80.05,81.72,,,,
688777,2026-05-12,81.51,81.51,78.17,78.49,,,,
688777,2026-05-13,78.42,79.11,76.92,78.52,,,,
688777,2026-05-14,78.52,79.62,75.12,75.15,,,,
688777,2026-05-15,75.64,81.85,74.32,78.78,,,,
688777,2026-05-18,77.62,84.56,77.61,83.77,,,,
688777,2026-05-19,84.87,89.12,84.87,86.88,,,,
688777,2026-05-20,86.92,90.1,86.73,87.69,,,,
688777,2026-05-21,88.19,91.11,84.16,84.57,,,,
688777,2026-05-22,86.29,87.1,83.1,85.88,,,,
688777,2026-05-25,85.36,89.35,83.38,87.54,,,,
688777,2026-05-26,87.55,90.32,85.78,89.32,,,,
688777,2026-05-27,88.77,90.52,82.82,83.21,,,,
688777,2026-05-28,82.92,92.3,80.52,90.72,,,,
688777,2026-05-29,91.62,93.2,84.71,85.52,,,,
688777,2026-06-01,85.72,93.02,85.72,88.18,,,,
688777,2026-06-02,89.72,94.68,85.72,93.81,,,,
688777,2026-06-03,92.22,97.02,89.72,92.07,,,,
688777,2026-06-04,90.72,92.22,87.22,88.14,,,,
688777,2026-06-05,90.12,101.72,88.05,99.72,,,,
688777,2026-06-08,99.6,107.68,97.73,103.5,,,,
688777,2026-06-09,102.92,114.0,101.1,110.0,,,,
688777,2026-06-10,109.0,109.92,101.3,103.39,,,,
688777,2026-06-11,101.33,103.14,96.4,98.9,,,,
688777,2026-06-12,101.55,113.54,100.3,106.09,,,,
688777,2026-06-15,105.34,112.13,104.6,110.46,,,,
688777,2026-06-16,110.0,114.44,106.6,109.45,,,,
688777,2026-06-17,108.51,118.0,107.51,117.2,,,,
688777,2026-06-18,116.8,129.99,115.51,124.5,,,,
688777,2026-06-22,124.5,126.97,119.18,124.02,,,,
688777,2026-06-23,122.03,122.18,116.33,120.07,,,,
688777,2026-06-24,120.4,125.5,116.06,121.49,,,,
688777,2026-06-25,123.51,124.2,117.8,119.7,,,,
688777,2026-06-26,120.0,121.88,113.88,119.05,,,,
688777,2026-06-29,119.5,125.22,114.0,118.45,,,,
688777,2026-06-30,121.0,124.21,113.55,117.5,,,,
688777,2026-07-01,119.77,121.9,111.68,113.9,,,,
688777,2026-07-02,111.0,113.0,102.85,103.0,,,,
