ticker,date,open,high,low,close,volume,vwap,transactions,turnover
002430,2026-05-06,31.16,31.5,30.91,31.3,23061045.0,,,0.023581305935082654
002430,2026-05-07,31.01,31.01,29.56,29.66,38046958.0,,,0.03890530357567233
002430,2026-05-08,29.66,30.28,29.42,29.49,22474515.0,,,0.02298154372265455
002430,2026-05-11,29.68,31.33,29.56,30.57,36877136.0,,,0.037709090200624046
002430,2026-05-12,30.51,30.51,28.98,29.03,27474624.0,,,0.028094455996914465
002430,2026-05-13,29.04,29.99,28.52,29.82,26298965.0,,,0.026892273938194516
002430,2026-05-14,29.82,31.21,29.69,29.88,33963257.0,,,0.03472947361530397
002430,2026-05-15,29.88,30.37,29.09,29.6,22429695.0,,,0.02293571257614708
002430,2026-05-18,29.11,29.46,28.3,28.64,17196400.0,,,0.01758435358770842
002430,2026-05-19,28.49,28.54,27.59,28.26,16952769.0,,,0.01733522623262672
002430,2026-05-20,28.03,28.87,27.93,28.62,14975465.0,,,0.015313313932006228
002430,2026-05-21,28.59,28.71,26.96,26.98,24004289.0,,,0.02454582967350956
002430,2026-05-22,27.21,27.33,26.81,27.03,12070059.0,,,0.01234236149894759
002430,2026-05-25,27.01,27.22,26.3,26.68,17088750.0,,,0.01747427498615712
002430,2026-05-26,26.69,26.7,25.8,26.16,14440449.0,,,0.01476622788381699
002430,2026-05-27,26.0,26.33,25.13,25.3,16703397.0,,,0.017080228359649
002430,2026-05-28,25.3,25.47,24.67,25.21,12290282.0,,,0.012567552765732841
002430,2026-05-29,25.22,25.31,24.44,24.53,13272279.0,,,0.013571703778158053
002430,2026-06-01,24.56,24.96,24.44,24.57,9285285.0,,,0.009494762543476844
002430,2026-06-02,24.69,24.76,23.71,24.27,11937985.0,,,0.012207307887974188
002430,2026-06-03,24.3,24.72,24.0,24.51,12668810.0,,,0.01295462041912821
002430,2026-06-04,24.23,25.05,24.22,24.91,15693080.0,,,0.016047118443406484
002430,2026-06-05,24.77,25.16,24.3,24.69,15691181.0,,,0.01604517660165687
002430,2026-06-08,24.17,24.79,23.6,23.77,15894004.0,,,0.01625257532160522
002430,2026-06-09,24.0,24.52,23.4,24.49,14170467.0,,,0.01449015504587901
002430,2026-06-10,24.24,26.94,24.19,26.94,30636293.0,,,0.03132745276503433
002430,2026-06-11,28.02,28.25,26.28,27.72,59267376.0,,,0.06060445766553837
002430,2026-06-12,26.91,27.22,26.0,26.04,39737316.0,,,0.04063379632774902
002430,2026-06-15,25.95,26.52,25.6,26.35,26267122.0,,,0.02685971255492282
002430,2026-06-16,26.5,27.6,26.5,27.3,30225201.0,,,0.030907086462489717
002430,2026-06-17,26.7,26.9,26.28,26.46,24310218.0,,,0.024858660481628356
002430,2026-06-18,26.46,26.46,25.49,26.0,20319930.0,,,0.02077835093377009
002430,2026-06-22,26.26,27.78,26.19,27.6,36634249.0,,,0.03746072363030365
002430,2026-06-23,27.83,29.18,27.68,28.4,44906532.0,,,0.04591963068350021
002430,2026-06-24,28.0,28.26,26.58,27.41,34745213.0,,,0.03552907067015441
002430,2026-06-25,27.72,28.9,27.52,28.66,38773946.0,,,0.03964869254348077
002430,2026-06-26,28.4,29.26,27.8,29.01,38782630.0,,,0.03965757245593661
002430,2026-06-29,29.93,30.5,28.6,30.4,52577209.0,,,0.053763359407250674
002430,2026-06-30,29.45,31.5,29.11,30.96,44672582.0,,,0.045680395399737346
002430,2026-07-01,30.5,32.31,30.2,32.3,50932857.0,,,0.05208190219670491
002430,2026-07-02,31.27,32.1,29.88,30.04,39133627.0,,,0.040016481581159495
